City,Venue,Venue Latitude,Venue Longitude,Category Class,Venue Category
Waterloo,Planet Parfum,50.71643663418221,4.399427061559908,https://ss3.4sqi.net/img/categories_v2/shops/default_,Perfume Shop
Waterloo,Circus,50.71702633353882,4.397799142465256,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Waterloo,Chez Melissa 2,50.7167575955326,4.397336402666092,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Fast Food Restaurant
Waterloo,L'Ilot Sacre,50.71689504418671,4.397380825393696,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub
Waterloo,Passage Wellington,50.717020361436575,4.399082239614814,https://ss3.4sqi.net/img/categories_v2/shops/mall_,Shopping Mall
Waterloo,ICI PARIS XL,50.71500869753832,4.398950454575565,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics Shop
Waterloo,CASA,50.71568161193341,4.39859021250421,https://ss3.4sqi.net/img/categories_v2/shops/furniture_,Furniture / Home Store
Waterloo,DreamLand,50.713154916490204,4.400378491242811,https://ss3.4sqi.net/img/categories_v2/shops/toys_,Toy / Game Store
Waterloo,Domino's Pizza,50.7126636127289,4.400812120524518,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza Place
Waterloo,HEMA,50.714095489438925,4.399482783105727,https://ss3.4sqi.net/img/categories_v2/shops/departmentstore_,Department Store
Waterloo,celio,50.71582,4.39836,https://ss3.4sqi.net/img/categories_v2/shops/apparel_men_,Men's Store
Waterloo,Proxy Delhaize,50.716026209833366,4.397567436426001,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket
Waterloo,Instant Beauté,50.71466864837039,4.397709011787191,https://ss3.4sqi.net/img/categories_v2/shops/spa_,Spa
Waterloo,Chypre,50.714660745754486,4.396760954258936,https://ss3.4sqi.net/img/categories_v2/food/greek_,Greek Restaurant
Waterloo,Yves Rocher Waterloo,50.71593075688769,4.3985257785572704,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics Shop
Waterloo,Maison Dandoy - Waterloo,50.714607,4.399159,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery
Waterloo,The Training Box,50.71542509045408,4.397580015169213,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym
Waterloo,Marm'eat,50.715731,4.397003,https://ss3.4sqi.net/img/categories_v2/food/snacks_,Snack Place
Waterloo,Xandres,50.714799366144085,4.398693808316278,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Clothing Store
Waterloo,Vanden Borre,50.71251896912775,4.400492566323321,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics Store
Aarschot,Harte Troef,50.985449315498826,4.837690233094859,https://ss3.4sqi.net/img/categories_v2/food/default_,Belgian Restaurant
Aarschot,Frituur Bij Luc & An,50.98692946766542,4.839201691318053,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie
Aarschot,Clemy's,50.987273995006156,4.833357778428113,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery
Aarschot,Den Draad,50.987269108396816,4.839038805677562,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarschot,Shokudo Sushi & Grill,50.98914611385677,4.840640146878134,https://ss3.4sqi.net/img/categories_v2/food/sushi_,Sushi Restaurant
Aarschot,Cala Luna,50.98803469997001,4.840051633912606,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant
Aarschot,Café De Flater,50.98741399645939,4.839200471845591,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub
Aarschot,Hamburg,50.98620503583505,4.836399917531706,https://ss3.4sqi.net/img/categories_v2/food/burger_,Burger Joint
Aarschot,PAUZE,50.98722340995999,4.839026030523555,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop
Aarschot,Kamp A,50.98612594897783,4.836065769195557,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/campground_,Summer Camp
Aarschot,Grote Markt,50.984240924941254,4.836356572400451,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza
Aarschot,'t Posthuys,50.98561009495805,4.837130279785072,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant
Aarschot,Buurman,50.98442749289862,4.836596496787106,https://ss3.4sqi.net/img/categories_v2/food/snacks_,Snack Place
Aarschot,'t Stadsfrituurke,50.98634778354037,4.837258999330214,https://ss3.4sqi.net/img/categories_v2/food/burger_,Burger Joint
Aarschot,Stadspark,50.985401701318516,4.834319233257865,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park
Aarschot,Occhi,50.98445317683452,4.834919701645491,https://ss3.4sqi.net/img/categories_v2/shops/default_,Shop & Service
Aarschot,Giotto,50.98551174038862,4.837524399233577,https://ss3.4sqi.net/img/categories_v2/shops/apparel_men_,Men's Store
Aarschot,Bello Cosi,50.991139762332594,4.840960667701437,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant
Aarschot,Het Atelier,50.98291838583286,4.837134349964516,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop
Aarschot,Anders dan Anders,50.984355891798025,4.835264167796814,https://ss3.4sqi.net/img/categories_v2/food/tearoom_,Tea Room
Aarschot,Aarschotse Doner Kebap,50.98648810805686,4.837581229965787,https://ss3.4sqi.net/img/categories_v2/food/turkish_,Doner Restaurant
Aarschot,Bonaar,50.98381252014179,4.8304678492361415,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant
Aarschot,La Pasta,50.98501823452902,4.836810452099391,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant
Aarschot,THINK Bar & Lounge,50.98395003652534,4.836809826077807,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarschot,Abricot,50.990608322610974,4.840782672600838,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,Cocktail Bar
Aarschot,Clemy's Bak- en Degustatieatelier,50.9846381,4.8336717,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery
Aarschot,'t Verzet,50.98162971843398,4.83587143662334,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarschot,'t Eetkafee,50.98487559176437,4.835760382089469,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant
Aarschot,Knoet,50.99117057674149,4.840575467352275,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub
Aarschot,Be-Glam,50.98507052221245,4.837218469536541,https://ss3.4sqi.net/img/categories_v2/shops/apparel_boutique_,Boutique
Aarschot,Café 't Skipperke,50.98705107722248,4.838595792312859,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarschot,Standaard Boekhandel,50.984897008687305,4.836905435615186,https://ss3.4sqi.net/img/categories_v2/shops/bookstore_,Bookstore
Aarschot,De Schoofzak,50.983838751300944,4.831770620487896,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place
Aarschot,'s Hertogenmolens,50.98611075350582,4.828694062791202,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel
Aarschot,Carpe Diem,50.9941091094489,4.837897073607138,https://ss3.4sqi.net/img/categories_v2/shops/spa_,Spa
Aarschot,Frituur Marina,50.982795713349965,4.828778594992683,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie
Aarschot,JC De Klinker,50.982514899138735,4.838225807529268,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,Concert Hall
Aarschot,Barbaget,50.989572432876095,4.840779330745518,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place
Aarschot,Bistro Le Vélo,50.983792882349135,4.831369324621578,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant
Aarschot,ICI PARIS XL,50.984045020404636,4.836502330509686,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics Shop
Aarschot,UGC,50.98231953024574,4.839681068939671,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_,Multiplex
Aarschot,CC Het Gasthuis,50.98811867943135,4.83949347173507,https://ss3.4sqi.net/img/categories_v2/building/default_,Cultural Center
Aarschot,Stedelijk Zwembad,50.98409987061834,4.840323088565328,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/pool_,Pool
Aarschot,Kathmandu Kitchen,50.98449919863149,4.833656831098444,https://ss3.4sqi.net/img/categories_v2/food/default_,North Indian Restaurant
Aarschot,Playoffs Sports Bar,50.98408106898643,4.840480917650689,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar
Aarschot,HEMA,50.98462692159151,4.834699300186848,https://ss3.4sqi.net/img/categories_v2/shops/departmentstore_,Department Store
Aarschot,Aleydis Theater,50.988668530414984,4.839923379214891,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_,Theater
Aarschot,Pot au Feu,50.99091675630103,4.840691438830155,https://ss3.4sqi.net/img/categories_v2/food/moroccan_,Moroccan Restaurant
Aarschot,Kop Of Munt,50.9850042273892,4.83459437590707,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant
Aarschot,Istanbul,50.990974880584474,4.84086702510105,https://ss3.4sqi.net/img/categories_v2/food/turkish_,Turkish Restaurant
Aarschot,Life Style Fitness,50.98117432640443,4.837262088448603,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness Center
Aarschot,Diner & Lounge COSI,50.98421664981185,4.8361997477210785,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant
Aarschot,Patisserie Deleu,50.9906460940035,4.840659868952949,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery
Aarschot,Al Dente,50.986027543621034,4.837208388329417,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant
Aarschot,Tako Hiki,50.98695366491223,4.83819413120916,https://ss3.4sqi.net/img/categories_v2/food/sushi_,Sushi Restaurant
Aarschot,De Living,50.989106220174165,4.83995712052818,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub
Aarschot,Brasserie De Zwaan,50.984378496566514,4.836259491664916,https://ss3.4sqi.net/img/categories_v2/food/gastropub_,Gastropub
Aarschot,Carrefour market,50.9873681,4.8390746,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket
Aarschot,Stedelijk Sportcentrum Demervallei,50.98408634886838,4.839798798638514,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports
Aarschot,ALDI,50.98842928047625,4.8418611781118805,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket
Aarschot,Hon Yon,50.98290137671603,4.829608730757702,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese Restaurant
Aarschot,Cleopatra,50.98380344435826,4.831904181545647,https://ss3.4sqi.net/img/categories_v2/food/turkish_,Turkish Restaurant
Aarschot,Kruidvat,50.985141948599065,4.837121763721486,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics Shop
Aarschot,Speeltuin Bekaf,50.98670447381428,4.842552299762895,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_,Playground
Aarschot,SC Aarschot,50.99207977780304,4.833116320183267,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field
Aarschot,C&A,50.98431031975314,4.837329322223571,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Clothing Store
Aarschot,AD Delhaize,50.984087553140206,4.837245974322179,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket
Aarschot,Frituur Danny,50.98376896456562,4.831698337025131,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie
Aarschot,Café Uylenspiegel,50.983779095019564,4.831038854942193,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarschot,4 Seizoenen,50.98393,4.8363194,https://ss3.4sqi.net/img/categories_v2/food/french_,Brasserie
Aarschot,Cafe De Oude Tijd,50.98390951750996,4.832581024628733,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub
Aarschot,'t Begijnhof,50.98532229561668,4.828203644577242,https://ss3.4sqi.net/img/categories_v2/food/icecream_,Ice Cream Shop
Aarschot,Panos,50.98467467430335,4.836771223335223,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place
Aarschot,Di Livorno,50.983437076283316,4.830721443460249,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza Place
Aarschot,Frituur 't Geluk,50.99093420969321,4.840784778452296,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie
Aarschot,KBC,50.984185363971534,4.836295377260712,https://ss3.4sqi.net/img/categories_v2/shops/financial_,Bank
Aarschot,Chaplin,50.9842500592559,4.836160687849863,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarschot,Tang's Garden,50.99387332337945,4.8376385262086865,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese Restaurant
Aarschot,Kebab Millennium,50.98365577060903,4.831258487879274,https://ss3.4sqi.net/img/categories_v2/food/middleeastern_,Kebab Restaurant
Aarschot,Ingelberts,50.98666349859677,4.8378869441401555,https://ss3.4sqi.net/img/categories_v2/shops/toys_,Toy / Game Store
Aarschot,Efes Kebab bij Carlos,50.98899944837729,4.84051142973142,https://ss3.4sqi.net/img/categories_v2/food/turkish_,Turkish Restaurant
Aarschot,Halte Atheneum,50.98906179982734,4.834624327329742,https://ss3.4sqi.net/img/categories_v2/travel/busstation_,Bus Stop
Aarschot,'t Demerke,50.98470632867696,4.837802225400703,https://ss3.4sqi.net/img/categories_v2/food/snacks_,Snack Place
Aarschot,Café d'Elf Ure Mis,50.98548647850673,4.831586000164981,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarschot,Ons Goesting,50.984281847772486,4.836227235633641,https://ss3.4sqi.net/img/categories_v2/food/default_,Bistro
Aarschot,Proximus Center,50.984246444931856,4.836477042841249,https://ss3.4sqi.net/img/categories_v2/shops/mobilephoneshop_,Mobile Phone Shop
Aarschot,My-Team,50.984518,4.834511,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods Shop
Aarschot,'t Klokhuisje,50.98444355713803,4.833583802619933,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant
Aarschot,Basket Aarschot,50.98407672417347,4.840438834214506,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/basketballcourt_,Basketball Court
Aarschot,Skatepark,50.9825115136152,4.838314756499838,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/skate_park_,Skate Park
Aarschot,Begijnhof,50.986049413845926,4.82950624381246,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_,Historic Site
Aarschot,Fitclass Aarschot,50.98881127656813,4.828270790613919,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym
Aarschot,Fietsknooppunt 10 (Hageland),50.990267002399975,4.827154465918889,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_,Bike Trail
Aarschot,De Haven,50.985952,4.825917,https://ss3.4sqi.net/img/categories_v2/building/default_,Cultural Center
Aarschot,z@zu,50.98485768887009,4.824761479030518,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Temse,Bakkerij Wauters,51.12734165206421,4.211601330596999,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery
Temse,N.O.O.S.,51.1275955505262,4.214809684006734,https://ss3.4sqi.net/img/categories_v2/food/snacks_,Snack Place
Temse,Bakkerij Van Uden,51.126486,4.216513,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery
Temse,Pasha,51.12759962671606,4.213593480713382,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza Place
Temse,Tempo Lunch,51.127828157631576,4.217705926430411,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place
Temse,Casa Del Torero,51.1244284408536,4.215851934221741,https://ss3.4sqi.net/img/categories_v2/food/tapas_,Tapas Restaurant
Temse,De Sampan,51.12425726441285,4.214400100940416,https://ss3.4sqi.net/img/categories_v2/food/asian_,Asian Restaurant
Temse,De Hoogpoort,51.12482184844668,4.2143126444063626,https://ss3.4sqi.net/img/categories_v2/food/gastropub_,Gastropub
Temse,Wilford T,51.123495788131514,4.214994391691052,https://ss3.4sqi.net/img/categories_v2/food/default_,Belgian Restaurant
Temse,'t Schrijverke,51.12730587434362,4.220404535254081,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Temse,Kruidvat,51.127584219482976,4.215070863661037,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics Shop
Temse,Kaai 22,51.12320726446066,4.216416843297109,https://ss3.4sqi.net/img/categories_v2/food/default_,Belgian Restaurant
Temse,Brasserie De Werf,51.124431318270474,4.211694499243,https://ss3.4sqi.net/img/categories_v2/food/french_,Brasserie
Temse,Dynasty,51.127235170288195,4.219747718440829,https://ss3.4sqi.net/img/categories_v2/food/asian_,Asian Restaurant
Temse,De Gulden Cop,51.12465978942896,4.2145452119217905,https://ss3.4sqi.net/img/categories_v2/food/gastropub_,Gastropub
Temse,The Pocket,51.12415582774432,4.218240916540175,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/billiards_,Pool Hall
Temse,Het Palingshuis,51.12323753009013,4.215958483789963,https://ss3.4sqi.net/img/categories_v2/food/seafood_,Seafood Restaurant
Temse,LIDL,51.12667903581686,4.212728019052077,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket
Temse,'t Kouterke,51.12781691593538,4.216844596819892,https://ss3.4sqi.net/img/categories_v2/food/default_,Bistro
Temse,Coban Pita,51.127320588979124,4.211198857210128,https://ss3.4sqi.net/img/categories_v2/food/turkish_,Doner Restaurant
Temse,Sporthal Temsica,51.13064368178517,4.211707629225722,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sports Club
Temse,Markt Temse,51.12441888699345,4.2139841100153905,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza
Temse,Colruyt,51.12821123971941,4.218985236226177,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket
Temse,Station Temse,51.12651775266229,4.220817381584203,https://ss3.4sqi.net/img/categories_v2/travel/trainstation_,Train Station
Temse,ALDI,51.12670058776381,4.210998134752119,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket
Temse,Apotheek Servotte,51.127325938159196,4.211371144402016,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_,Pharmacy
Temse,KSV Temse,51.12753713331286,4.206696463898618,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Stadium
Temse,Feestzaal De Leeuwerck,51.13019737239142,4.211149797569399,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space
Temse,Bloembinder Van Buynder,51.130821955406645,4.212778325089464,https://ss3.4sqi.net/img/categories_v2/shops/flowershop_,Flower Shop
Temse,Halte Vrijheidsstraat,51.12847281094791,4.21867776249272,https://ss3.4sqi.net/img/categories_v2/travel/busstation_,Bus Stop
Temse,Bakkerij Üçgül,51.126984,4.2085576,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery
Temse,Salons Den Oever,51.124673124068416,4.211838321777643,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,Lounge
Temse,King Pizza,51.12444316236136,4.213897804052409,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza Place
Temse,Bakkerij Bredael,51.12433053036623,4.214350969290236,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery
Temse,Zoet Gedacht,51.12421308597078,4.214305168111716,https://ss3.4sqi.net/img/categories_v2/shops/giftshop_,Gift Shop
Temse,Sails vishandel,51.12447480604422,4.2172601456192735,https://ss3.4sqi.net/img/categories_v2/shops/food_fishmarket_,Fish Market
Temse,beachterrein,51.12948308504288,4.207539335203177,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/volleyballcourt_,Volleyball Court
Temse,Brasserie De Steiger,51.123396,4.216237,https://ss3.4sqi.net/img/categories_v2/food/default_,Bistro
Temse,Rivertours,51.123154258926675,4.215051467327478,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/harbor_,Harbor / Marina
Aarlen,Le Vénitien,49.684260301532554,5.813597775778163,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarlen,L'insolite,49.683616589081375,5.8148083396389945,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarlen,Le Belvedere,49.683606276239146,5.815335000976669,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarlen,Wasabi,49.68452292575736,5.813725590705871,https://ss3.4sqi.net/img/categories_v2/food/japanese_,Japanese Restaurant
Aarlen,Le Forum,49.684310304679336,5.814070591453209,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarlen,Pizzeria Gepetto,49.68396761076238,5.8144101007248,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza Place
Aarlen,Le Greco,49.68522651142515,5.813751339432322,https://ss3.4sqi.net/img/categories_v2/food/greek_,Greek Restaurant
Aarlen,Pasta Phil,49.6839794147526,5.81306429028003,https://ss3.4sqi.net/img/categories_v2/food/snacks_,Snack Place
Aarlen,Insomnia,49.68434440625663,5.813550331872584,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarlen,Cocoon Snack,49.68426227530932,5.813528669588749,https://ss3.4sqi.net/img/categories_v2/food/burger_,Burger Joint
Aarlen,Zorbas,49.68531690260441,5.814104786821106,https://ss3.4sqi.net/img/categories_v2/food/greek_,Greek Restaurant
Aarlen,Twin's brasserie,49.68317133852652,5.813227430094477,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café
Aarlen,L'Entrepôt,49.680598156878375,5.805883364098318,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,Concert Hall
Aarlen,Hang Chow,49.68509430869652,5.813539105836218,https://ss3.4sqi.net/img/categories_v2/food/thai_,Thai Restaurant
Aarlen,Le Dean,49.683643938109725,5.815520546652246,https://ss3.4sqi.net/img/categories_v2/food/burger_,Burger Joint
Aarlen,Trulli,49.68223380058111,5.811927064550096,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant
Aarlen,Enzo milano,49.6844106850659,5.819193481941022,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant
Aarlen,L'Escale,49.68599133147021,5.824835546885989,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness Center
Aarlen,Kalinka,49.6843287863033,5.811637920845515,https://ss3.4sqi.net/img/categories_v2/food/default_,Eastern European Restaurant
Aarlen,La Table De Marie,49.68480486549054,5.813201271881412,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant
Aarlen,Faubourg 101,49.68563012946472,5.810510319463866,https://ss3.4sqi.net/img/categories_v2/food/gastropub_,Gastropub
Aarlen,Soho Pub,49.68470138640125,5.812547932868954,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aarlen,Fête du maitrank,49.684250382324144,5.813585757831111,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,Music Venue
Aarlen,Da Franco,49.685258930802256,5.814181800953674,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant
Aarlen,Le Miami,49.68313923056783,5.815493024300575,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,Lounge
Aarlen,Maxi Frites,49.675794616654265,5.823979419974679,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie
Aarlen,Western Spaghetti,49.68537661140932,5.810598226667055,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant
Aarlen,Pizza Toni,49.680416,5.810736,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza Place
Aarlen,Chez Harry,49.67060568955127,5.823039335351317,https://ss3.4sqi.net/img/categories_v2/shops/food_foodcourt_,Food Court
Aarlen,Colruyt,49.680922811272865,5.8039609240325785,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket
Aarlen,Pizzeria Pinochio,49.68346957218428,5.813745074918625,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant
Aarlen,Delhaize,49.68508573373634,5.798274961410269,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket
Aarlen,Friterie de la Spetz,49.67564839051416,5.824305451495119,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie
Aarlen,Coco,49.68446391224128,5.813531820803779,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,Cocktail Bar
Aarlen,A la Marmite Ukrainienne,49.68262167015542,5.814052636072932,https://ss3.4sqi.net/img/categories_v2/food/default_,Eastern European Restaurant
Aarlen,LIDL,49.68653078,5.79952072,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket
Aarlen,Maison Knoppes,49.683702163183625,5.814655816543835,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop
Aarlen,Place Léopold,49.68307589188282,5.813297892032597,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza
Aarlen,Carrefour market,49.68400194708514,5.813080537962806,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket
Aarlen,Athletic Center,49.68888547003316,5.822888016700745,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym
Aarlen,Or Saison,49.68165806019394,5.806158185017732,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant
Aarlen,Royal Tennis Club Arlon Asbl,49.69102822935954,5.814146184794039,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_tennis_,Tennis Court
Aarlen,Ferrero Ardenne,49.67444417472904,5.819287000463464,https://ss3.4sqi.net/img/categories_v2/building/factory_,Factory
Aarlen,Complexe Sportif De La Spetz,49.67499573618242,5.82483426125416,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_,Stadium
Aarlen,proxi services,49.69485421897879,5.8101844118012655,https://ss3.4sqi.net/img/categories_v2/shops/drycleaner_,Dry Cleaner
Aarlen,Europcar,49.69757295098781,5.809243619441986,https://ss3.4sqi.net/img/categories_v2/shops/airport_rentalcar_,Rental Car Location
Aat,Trolls & Bush,50.63089377935541,3.776664920878729,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Beer Bar
Aat,Grand Place Ath,50.63112151483706,3.7769669756175883,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza
Aat,Lounge Boat Café,50.62635232560012,3.775984668003172,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,Cocktail Bar
Aat,Maison Culturelle d'Ath,50.631777723632425,3.7772464604568783,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,Arts & Entertainment
Aat,L'entre Guillemets,50.63062256184117,3.7811116516218495,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant
Aat,Esplanade,50.63093260532849,3.7815481709148386,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park
Aat,Delhaize,50.6359634119971,3.789706520927255,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket
Aat,The Chesterfield,50.63101000405859,3.7772511328997846,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar
Aat,Au Pavé de pain,50.62501609995282,3.7732197497597735,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery
Aat,Pino,50.63126906571104,3.776531941665263,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant
Aat,Dynamic Center,50.637359301536584,3.7838718273897403,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym
